,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity
338,37.74,46.0,2103.0,1339.0,354.0,2.2467,88900.0,NEAR BAY
339,37.75,45.0,330.0,282.0,80.0,4.0469,80700.0,NEAR BAY
340,37.75,46.0,941.0,621.0,195.0,1.325,87100.0,NEAR BAY
341,37.75,38.0,992.0,732.0,259.0,1.6196,85100.0,NEAR BAY
342,37.75,45.0,990.0,901.0,260.0,2.1731,82000.0,NEAR BAY
343,37.75,36.0,1126.0,482.0,150.0,1.9167,82800.0,NEAR BAY
344,37.75,43.0,1036.0,652.0,213.0,2.069,84600.0,NEAR BAY
345,37.75,36.0,1047.0,651.0,166.0,1.712,82100.0,NEAR BAY
346,37.76,33.0,1280.0,999.0,286.0,2.5625,89300.0,NEAR BAY
347,37.75,43.0,1587.0,907.0,306.0,1.9821,98300.0,NEAR BAY
348,37.75,41.0,1257.0,828.0,230.0,2.5043,92300.0,NEAR BAY
349,37.75,44.0,1218.0,763.0,254.0,2.3281,88800.0,NEAR BAY
350,37.75,48.0,1751.0,935.0,349.0,1.4375,90000.0,NEAR BAY
351,37.76,45.0,2299.0,1437.0,484.0,2.5122,95500.0,NEAR BAY
352,37.75,38.0,2457.0,1516.0,482.0,1.5625,91700.0,NEAR BAY
353,37.75,47.0,998.0,597.0,185.0,3.1587,100400.0,NEAR BAY
354,37.76,40.0,1685.0,949.0,342.0,1.8426,94800.0,NEAR BAY
355,37.76,46.0,1827.0,881.0,302.0,4.6696,164300.0,NEAR BAY
356,37.76,36.0,2781.0,1438.0,519.0,2.4598,155500.0,NEAR BAY
357,37.76,39.0,1823.0,763.0,270.0,6.0749,196900.0,NEAR BAY
358,37.77,27.0,2229.0,1297.0,355.0,4.8304,279100.0,NEAR BAY
359,37.76,34.0,1513.0,545.0,211.0,5.5701,252800.0,NEAR BAY
360,37.76,26.0,3266.0,1222.0,533.0,5.37,275400.0,NEAR BAY
361,37.75,33.0,1809.0,808.0,219.0,6.86,250000.0,NEAR BAY
362,37.75,28.0,794.0,329.0,109.0,7.6923,329800.0,NEAR BAY
363,37.75,36.0,690.0,299.0,109.0,4.0313,195500.0,NEAR BAY
364,37.75,33.0,1334.0,579.0,202.0,6.8323,255900.0,NEAR BAY
365,37.75,30.0,414.0,137.0,50.0,4.975,311100.0,NEAR BAY
366,37.75,36.0,768.0,229.0,93.0,5.3602,330000.0,NEAR BAY
367,37.74,41.0,4400.0,1476.0,648.0,5.0,248900.0,NEAR BAY
368,37.75,46.0,954.0,429.0,154.0,2.925,142900.0,NEAR BAY
369,37.75,40.0,1445.0,849.0,255.0,3.8913,126300.0,NEAR BAY
370,37.75,44.0,1938.0,946.0,331.0,3.225,135800.0,NEAR BAY
371,37.74,41.0,856.0,571.0,191.0,3.1458,130600.0,NEAR BAY
372,37.75,24.0,1790.0,1137.0,386.0,2.537,107900.0,NEAR BAY
373,37.75,44.0,617.0,378.0,135.0,2.5568,111100.0,NEAR BAY
374,37.74,43.0,1383.0,853.0,272.0,3.5083,122000.0,NEAR BAY
375,37.74,49.0,1325.0,764.0,282.0,3.3125,118000.0,NEAR BAY
376,37.75,40.0,1227.0,928.0,261.0,1.8235,95200.0,NEAR BAY
377,37.75,35.0,667.0,406.0,133.0,3.8047,94300.0,NEAR BAY
378,37.74,34.0,1223.0,824.0,280.0,2.2917,92500.0,NEAR BAY
379,37.75,37.0,1379.0,835.0,259.0,2.4962,91800.0,NEAR BAY
380,37.74,43.0,1534.0,826.0,295.0,4.0417,109400.0,NEAR BAY
381,37.74,46.0,1029.0,567.0,211.0,3.4844,129500.0,NEAR BAY
382,37.74,52.0,771.0,355.0,144.0,4.1458,143400.0,NEAR BAY
383,37.74,47.0,824.0,533.0,166.0,2.625,98200.0,NEAR BAY
384,37.74,44.0,1097.0,609.0,215.0,2.0227,103100.0,NEAR BAY
385,37.9,49.0,1283.0,576.0,236.0,3.3333,276800.0,NEAR BAY
386,37.9,52.0,1604.0,594.0,286.0,5.337999999999999,270900.0,NEAR BAY
387,37.89,52.0,2248.0,870.0,377.0,3.4732,246200.0,NEAR BAY
388,37.9,38.0,2263.0,1027.0,509.0,3.5125,224200.0,NEAR BAY
389,37.89,52.0,1571.0,693.0,326.0,3.1375,229100.0,NEAR BAY
390,37.89,46.0,1520.0,815.0,375.0,2.8036,211600.0,NEAR BAY
391,37.9,15.0,5083.0,2420.0,1146.0,4.5824,256100.0,NEAR BAY
392,37.89,36.0,1077.0,518.0,276.0,3.0208,206300.0,NEAR BAY
393,37.89,52.0,1248.0,620.0,275.0,4.0875,221300.0,NEAR BAY
394,37.89,42.0,1342.0,551.0,266.0,4.5268,207400.0,NEAR BAY
395,37.88,37.0,3061.0,2556.0,924.0,1.7375,350000.0,NEAR BAY
396,37.89,52.0,3171.0,1498.0,696.0,3.1795,218200.0,NEAR BAY
397,37.88,50.0,1211.0,523.0,227.0,3.8672,216700.0,NEAR BAY
398,37.89,52.0,979.0,374.0,153.0,5.1675,270600.0,NEAR BAY
399,37.89,52.0,2269.0,1004.0,371.0,5.1696,261400.0,NEAR BAY
400,37.88,52.0,1844.0,769.0,334.0,4.2614,261300.0,NEAR BAY
401,37.89,52.0,2178.0,940.0,423.0,5.0551,232200.0,NEAR BAY
402,37.9,42.0,1650.0,645.0,256.0,5.6228,375400.0,NEAR BAY
403,37.9,52.0,1927.0,705.0,288.0,7.8864,357300.0,NEAR BAY
404,37.9,52.0,2079.0,684.0,275.0,7.9556,374400.0,NEAR BAY
405,37.9,52.0,1803.0,572.0,236.0,6.1739999999999995,358800.0,NEAR BAY
406,37.9,52.0,2041.0,671.0,253.0,6.9414,417500.0,NEAR BAY
407,37.89,52.0,3046.0,975.0,365.0,8.8342,430500.0,NEAR BAY
408,37.9,52.0,2318.0,779.0,312.0,7.1754,362900.0,NEAR BAY
409,37.9,52.0,2003.0,658.0,244.0,10.0825,397000.0,NEAR BAY
410,37.9,52.0,2261.0,819.0,335.0,4.9083,346800.0,NEAR BAY
411,37.89,52.0,1225.0,412.0,168.0,5.7912,327100.0,NEAR BAY
412,37.89,52.0,2315.0,835.0,369.0,4.5893,290100.0,NEAR BAY
413,37.89,52.0,2070.0,722.0,306.0,5.4171,292000.0,NEAR BAY
414,37.89,52.0,2616.0,1085.0,487.0,4.125,270900.0,NEAR BAY
415,37.89,52.0,2640.0,973.0,355.0,7.266,371100.0,NEAR BAY
416,37.89,52.0,1978.0,723.0,272.0,5.3989,335600.0,NEAR BAY
417,37.9,37.0,2220.0,903.0,362.0,7.8336,371300.0,NEAR BAY
418,37.89,41.0,1125.0,356.0,181.0,6.1593,344000.0,NEAR BAY
419,37.89,52.0,3078.0,1005.0,462.0,6.381,342200.0,NEAR BAY
420,37.89,52.0,3706.0,1205.0,504.0,6.6828,370900.0,NEAR BAY
421,37.89,37.0,3000.0,987.0,450.0,7.5385,350000.0,NEAR BAY
422,37.89,42.0,2863.0,1031.0,448.0,6.7138,368600.0,NEAR BAY
423,37.88,52.0,2551.0,894.0,404.0,6.2425,391800.0,NEAR BAY
424,37.88,52.0,2255.0,823.0,377.0,5.7979,415300.0,NEAR BAY
425,37.88,52.0,3360.0,1232.0,621.0,4.2813,284900.0,NEAR BAY
426,37.88,52.0,1693.0,669.0,367.0,3.5417,287500.0,NEAR BAY
427,37.88,44.0,2252.0,989.0,550.0,3.0132,272900.0,NEAR BAY
428,37.88,52.0,2495.0,1058.0,464.0,4.1429,259600.0,NEAR BAY
429,37.88,52.0,1193.0,506.0,207.0,4.1912,254500.0,NEAR BAY
430,37.88,52.0,1172.0,489.0,218.0,3.9167,235600.0,NEAR BAY
431,37.88,52.0,2159.0,824.0,388.0,3.8897,218400.0,NEAR BAY
432,37.88,48.0,2365.0,1034.0,475.0,3.1065,229200.0,NEAR BAY
433,37.88,46.0,1895.0,920.0,425.0,2.9926,192100.0,NEAR BAY
434,37.88,52.0,1650.0,841.0,380.0,3.556,179300.0,NEAR BAY
435,37.88,45.0,453.0,749.0,137.0,1.475,187500.0,NEAR BAY
436,37.88,52.0,409.0,208.0,98.0,1.6971,138800.0,NEAR BAY
437,37.87,10.0,503.0,228.0,100.0,2.1705,150000.0,NEAR BAY
438,37.86,50.0,499.0,287.0,128.0,2.75,140600.0,NEAR BAY
439,37.85,52.0,477.0,218.0,106.0,2.5682,120000.0,NEAR BAY
440,37.88,46.0,1647.0,854.0,355.0,2.9,144800.0,NEAR BAY
441,37.87,52.0,3123.0,1695.0,684.0,2.2208,144800.0,NEAR BAY
442,37.88,52.0,957.0,403.0,172.0,3.2344,245500.0,NEAR BAY
443,37.87,52.0,589.0,288.0,131.0,3.5156,200000.0,NEAR BAY
444,37.87,49.0,2026.0,963.0,521.0,1.9805,173700.0,NEAR BAY
445,37.87,50.0,1829.0,1129.0,516.0,2.6684,185600.0,NEAR BAY
446,37.87,52.0,895.0,386.0,204.0,3.875,182600.0,NEAR BAY
447,37.88,52.0,1909.0,811.0,406.0,3.0060000000000002,227900.0,NEAR BAY
448,37.87,46.0,3022.0,1293.0,675.0,2.543,220700.0,NEAR BAY
449,37.87,46.0,1777.0,805.0,431.0,2.8676,212000.0,NEAR BAY
450,37.88,52.0,2803.0,1372.0,876.0,2.1907,271400.0,NEAR BAY
451,37.87,30.0,1465.0,862.0,425.0,1.7778,268800.0,NEAR BAY
452,37.88,37.0,2619.0,1152.0,616.0,2.52,277800.0,NEAR BAY
453,37.88,52.0,1149.0,483.0,249.0,4.2788,332500.0,NEAR BAY
454,37.88,52.0,2363.0,1558.0,573.0,2.944,338900.0,NEAR BAY
455,37.88,52.0,2604.0,1798.0,769.0,1.725,287500.0,NEAR BAY
456,37.87,41.0,685.0,266.0,123.0,5.2289,384600.0,NEAR BAY
457,37.87,42.0,1756.0,2184.0,422.0,2.5562,371400.0,NEAR BAY
458,37.87,52.0,1204.0,2016.0,477.0,0.9490000000000001,350000.0,NEAR BAY
459,37.87,52.0,609.0,1349.0,250.0,1.1696,500001.0,NEAR BAY
460,37.87,52.0,1087.0,3337.0,350.0,1.4012,175000.0,NEAR BAY
461,37.87,52.0,2773.0,1721.0,949.0,1.1859,241700.0,NEAR BAY
462,37.87,35.0,3218.0,1675.0,1000.0,1.7464,216700.0,NEAR BAY
463,37.87,49.0,1350.0,707.0,350.0,2.8846,211300.0,NEAR BAY
464,37.87,52.0,3084.0,1424.0,694.0,2.7372,210200.0,NEAR BAY
465,37.86,52.0,938.0,393.0,189.0,3.8594,196400.0,NEAR BAY
466,37.87,52.0,1813.0,828.0,339.0,3.5625,191700.0,NEAR BAY
467,37.87,52.0,1233.0,571.0,292.0,2.2788,182300.0,NEAR BAY
468,37.87,44.0,2539.0,1382.0,713.0,2.537,175000.0,NEAR BAY
469,37.87,46.0,1267.0,792.0,321.0,2.525,165900.0,NEAR BAY
470,37.86,52.0,1665.0,815.0,372.0,1.9946,156900.0,NEAR BAY
471,37.86,52.0,1659.0,788.0,346.0,2.8214,164300.0,NEAR BAY
472,37.87,52.0,2225.0,1145.0,430.0,2.6165,150000.0,NEAR BAY
473,37.86,50.0,2485.0,1354.0,563.0,1.9483,150500.0,NEAR BAY
474,37.86,52.0,2031.0,958.0,445.0,1.9327,169900.0,NEAR BAY
475,37.86,49.0,2932.0,1361.0,608.0,1.9798,147400.0,NEAR BAY
476,37.85,52.0,2246.0,1005.0,449.0,2.4167,152700.0,NEAR BAY
477,37.86,49.0,2052.0,924.0,414.0,2.5417,182700.0,NEAR BAY
478,37.86,52.0,1999.0,780.0,358.0,3.3906,179300.0,NEAR BAY
479,37.86,52.0,3007.0,1582.0,636.0,2.5652,157700.0,NEAR BAY
480,37.86,41.0,2214.0,1213.0,568.0,2.2845,153100.0,NEAR BAY
481,37.86,52.0,1088.0,486.0,267.0,2.6071,250000.0,NEAR BAY
482,37.86,52.0,834.0,494.0,175.0,3.15,206300.0,NEAR BAY
483,37.86,52.0,1769.0,849.0,365.0,2.6914,218800.0,NEAR BAY
484,37.86,52.0,2307.0,1127.0,548.0,1.8447,198200.0,NEAR BAY
485,37.86,35.0,5161.0,3276.0,1742.0,1.6307,253600.0,NEAR BAY
486,37.86,52.0,3497.0,1493.0,794.0,2.9044,257400.0,NEAR BAY
487,37.86,52.0,3774.0,1461.0,679.0,2.9405,289500.0,NEAR BAY
488,37.86,52.0,2888.0,1253.0,538.0,3.3893,241700.0,NEAR BAY
489,37.86,48.0,2153.0,1656.0,459.0,3.0417,489600.0,NEAR BAY
490,37.86,52.0,1389.0,514.0,202.0,7.0897,446200.0,NEAR BAY
491,37.86,52.0,1709.0,719.0,295.0,5.0463,456300.0,NEAR BAY
492,37.86,52.0,1587.0,878.0,449.0,1.7652,336800.0,NEAR BAY
493,37.86,52.0,1668.0,517.0,214.0,7.8521,500001.0,NEAR BAY
494,37.85,52.0,3726.0,1366.0,496.0,9.3959,500001.0,NEAR BAY
495,37.86,52.0,4048.0,1316.0,590.0,5.3794,376900.0,NEAR BAY
496,37.85,52.0,3618.0,1508.0,755.0,3.2619,309600.0,NEAR BAY
497,37.85,52.0,4076.0,1800.0,815.0,2.7054,182300.0,NEAR BAY
498,37.85,47.0,2077.0,719.0,326.0,2.2431,172700.0,NEAR BAY
499,37.85,50.0,1279.0,675.0,255.0,1.9028,150800.0,NEAR BAY
500,37.85,52.0,1974.0,875.0,363.0,1.5817,153600.0,NEAR BAY
501,37.85,52.0,335.0,152.0,77.0,2.2841,106300.0,NEAR BAY
502,37.85,47.0,1375.0,843.0,319.0,1.3785,142300.0,NEAR BAY
503,37.85,52.0,610.0,281.0,132.0,2.9018,119400.0,NEAR BAY
504,37.85,44.0,1025.0,506.0,204.0,1.73,147900.0,NEAR BAY
505,37.85,48.0,2063.0,1054.0,466.0,2.2625,132900.0,NEAR BAY
506,37.84,35.0,1872.0,1017.0,414.0,2.2106,132500.0,NEAR BAY
507,37.83,52.0,3108.0,1623.0,765.0,2.6997,126900.0,NEAR BAY
508,37.84,14.0,7355.0,3100.0,2051.0,4.0018,143800.0,NEAR BAY
509,37.83,52.0,2990.0,947.0,361.0,7.8772,500001.0,NEAR BAY
510,37.82,39.0,2492.0,808.0,315.0,11.8603,500001.0,NEAR BAY
511,37.82,42.0,2991.0,1018.0,335.0,13.499,500001.0,NEAR BAY
512,37.82,52.0,3242.0,1001.0,352.0,12.2138,500001.0,NEAR BAY
513,37.82,52.0,3051.0,1005.0,369.0,8.1872,466100.0,NEAR BAY
514,37.82,52.0,3494.0,1192.0,383.0,12.3804,500001.0,NEAR BAY
515,37.83,52.0,1757.0,585.0,227.0,5.8948,457800.0,NEAR BAY
516,37.83,52.0,2449.0,916.0,316.0,8.1194,471600.0,NEAR BAY
517,37.82,52.0,1611.0,556.0,179.0,8.7477,500001.0,NEAR BAY
518,37.82,52.0,3665.0,1470.0,520.0,6.155,398600.0,NEAR BAY
519,37.82,52.0,2474.0,1104.0,398.0,5.882999999999999,340700.0,NEAR BAY
520,37.76,52.0,3037.0,1242.0,518.0,5.2128,289900.0,NEAR BAY
521,37.76,52.0,2269.0,805.0,321.0,4.7188,335300.0,NEAR BAY
522,37.76,52.0,1316.0,378.0,162.0,5.2915,333000.0,NEAR BAY
523,37.77,52.0,1153.0,481.0,223.0,2.6411,241000.0,NEAR BAY
524,37.77,52.0,772.0,409.0,160.0,3.3214,189600.0,NEAR BAY
525,37.77,52.0,1711.0,885.0,373.0,3.6417,206300.0,NEAR BAY
526,37.77,52.0,2650.0,1468.0,567.0,3.0161,215700.0,NEAR BAY
527,37.77,52.0,1038.0,482.0,215.0,3.1771,210200.0,NEAR BAY
528,37.77,52.0,1527.0,825.0,264.0,3.4531,208800.0,NEAR BAY
529,37.77,52.0,859.0,429.0,158.0,4.3098,197900.0,NEAR BAY
530,37.78,52.0,970.0,528.0,208.0,3.3438,201300.0,NEAR BAY
531,37.78,52.0,1045.0,496.0,216.0,2.9213,190800.0,NEAR BAY
532,37.78,52.0,1408.0,718.0,265.0,2.6806,207900.0,NEAR BAY
533,37.78,52.0,1222.0,630.0,265.0,3.7708,215300.0,NEAR BAY
534,37.78,45.0,1169.0,723.0,286.0,3.9444,212900.0,NEAR BAY
535,37.78,13.0,2020.0,959.0,486.0,5.2601,292700.0,NEAR BAY
536,37.79,30.0,4145.0,3668.0,855.0,2.5444,275000.0,NEAR BAY
537,37.77,42.0,2038.0,2037.0,355.0,2.6447,200000.0,NEAR BAY
538,37.78,29.0,5154.0,3741.0,1273.0,2.5762,173400.0,NEAR BAY
539,37.78,42.0,1241.0,821.0,300.0,1.9427,102200.0,NEAR BAY
540,37.77,52.0,1468.0,870.0,347.0,2.9688,220800.0,NEAR BAY
541,37.77,27.0,3997.0,1901.0,966.0,3.75,242800.0,NEAR BAY
542,37.76,18.0,2873.0,1243.0,663.0,5.1702,265400.0,NEAR BAY
543,37.78,50.0,1487.0,730.0,327.0,2.5139,219000.0,NEAR BAY
544,37.77,52.0,1670.0,793.0,299.0,2.9732,282100.0,NEAR BAY
545,37.77,52.0,2252.0,1033.0,434.0,5.5337,372000.0,NEAR BAY
546,37.77,52.0,1731.0,872.0,363.0,4.1667,225800.0,NEAR BAY
547,37.77,52.0,1710.0,849.0,457.0,2.7115,220800.0,NEAR BAY
548,37.77,52.0,2388.0,1121.0,518.0,3.3269,234500.0,NEAR BAY
549,37.77,52.0,2156.0,872.0,445.0,3.2685,254200.0,NEAR BAY
550,37.77,52.0,1565.0,637.0,297.0,4.7778,351800.0,NEAR BAY
551,37.77,52.0,1704.0,663.0,340.0,4.226,275000.0,NEAR BAY
552,37.77,52.0,1210.0,411.0,172.0,3.3571,405400.0,NEAR BAY
553,37.77,52.0,2097.0,915.0,413.0,2.9899,228100.0,NEAR BAY
554,37.77,52.0,1848.0,921.0,477.0,2.875,234000.0,NEAR BAY
555,37.77,43.0,955.0,585.0,266.0,2.3882,162500.0,NEAR BAY
556,37.77,43.0,4329.0,2086.0,1053.0,2.975,243400.0,NEAR BAY
557,37.76,52.0,3011.0,1303.0,535.0,5.1039,273800.0,NEAR BAY
558,37.76,52.0,1049.0,374.0,176.0,4.1458,248500.0,NEAR BAY
559,37.76,52.0,2504.0,979.0,472.0,3.4762,244000.0,NEAR BAY
560,37.76,52.0,1846.0,827.0,446.0,2.6833,240900.0,NEAR BAY
561,37.76,52.0,1705.0,658.0,253.0,5.75,306300.0,NEAR BAY
562,37.75,50.0,1542.0,654.0,268.0,3.9632,240000.0,NEAR BAY
563,37.75,45.0,891.0,384.0,146.0,4.9489,247100.0,NEAR BAY
564,37.75,27.0,4051.0,1499.0,797.0,4.8711,286600.0,NEAR BAY
565,37.76,52.0,2646.0,1128.0,522.0,3.0718,266700.0,NEAR BAY
566,37.76,49.0,2428.0,1110.0,492.0,3.6719,229800.0,NEAR BAY
567,37.76,52.0,2567.0,1119.0,415.0,4.6094,229300.0,NEAR BAY
568,37.73,21.0,7031.0,2930.0,1235.0,4.5213,228400.0,NEAR BAY
569,37.74,25.0,1914.0,897.0,390.0,4.4562,206200.0,NEAR BAY
570,37.72,5.0,18634.0,7427.0,2718.0,7.611000000000001,350700.0,NEAR BAY
571,37.73,31.0,5785.0,2973.0,1312.0,3.2689,231000.0,NEAR BAY
572,37.76,52.0,2876.0,1340.0,632.0,3.5669999999999997,252900.0,NEAR BAY
573,37.74,28.0,6909.0,2974.0,1484.0,3.6875,353900.0,NEAR BAY
574,37.77,23.0,5679.0,2690.0,1151.0,4.7695,291700.0,NEAR BAY
575,37.75,20.0,1156.0,583.0,326.0,3.1972,100000.0,NEAR BAY
576,37.77,12.0,14316.0,5781.0,2007.0,7.2634,341600.0,NEAR BAY
577,37.73,5.0,3596.0,1738.0,512.0,7.0568,412500.0,NEAR BAY
578,37.71,36.0,3541.0,1478.0,529.0,4.635,248600.0,NEAR BAY
579,37.71,40.0,1808.0,746.0,270.0,5.3015,254900.0,NEAR BAY
580,37.71,36.0,2879.0,1235.0,455.0,4.9801,241500.0,NEAR BAY
581,37.72,26.0,3204.0,1411.0,484.0,5.4834,295200.0,NEAR BAY
582,37.72,31.0,3866.0,1368.0,521.0,6.187,340400.0,NEAR BAY
583,37.72,32.0,2476.0,1048.0,367.0,5.6194,274700.0,NEAR BAY
584,37.71,35.0,2211.0,1004.0,365.0,5.4639,238600.0,NEAR BAY
585,37.71,35.0,2663.0,1086.0,367.0,5.1498,266400.0,NEAR BAY
586,37.72,30.0,2599.0,922.0,350.0,5.8382,330200.0,NEAR BAY
587,37.71,36.0,4569.0,1950.0,819.0,4.65,206800.0,NEAR BAY
588,37.7,25.0,2973.0,1413.0,595.0,4.3819,209200.0,NEAR BAY
589,37.69,30.0,3115.0,1444.0,568.0,3.7222,195800.0,NEAR BAY
590,37.71,31.0,1843.0,749.0,269.0,5.2855,253500.0,NEAR BAY
591,37.7,31.0,2053.0,867.0,329.0,4.3375,241800.0,NEAR BAY
592,37.71,27.0,6740.0,2723.0,1035.0,5.2131,252500.0,NEAR BAY
593,37.7,30.0,1751.0,731.0,263.0,6.005,263900.0,NEAR BAY
594,37.71,38.0,1663.0,781.0,301.0,5.0519,227000.0,NEAR BAY
595,37.71,38.0,3716.0,1784.0,652.0,4.8237,220900.0,NEAR BAY
596,37.7,32.0,2718.0,1156.0,410.0,5.2497,259300.0,NEAR BAY
597,37.7,39.0,1420.0,645.0,277.0,4.125,232500.0,NEAR BAY
598,37.7,37.0,1893.0,821.0,315.0,4.6005,231600.0,NEAR BAY
599,37.7,33.0,3906.0,1912.0,770.0,3.5187,209400.0,NEAR BAY
600,37.7,32.0,3400.0,1487.0,694.0,3.0,223200.0,NEAR BAY
601,37.7,25.0,3402.0,1645.0,710.0,3.4934,209900.0,NEAR BAY
602,37.7,33.0,4413.0,2239.0,1051.0,2.9861,208200.0,NEAR BAY
603,37.69,29.0,2304.0,1021.0,552.0,2.5362,203800.0,NEAR BAY
604,37.69,36.0,2350.0,1105.0,467.0,3.3021,195700.0,NEAR BAY
605,37.69,31.0,5914.0,2999.0,1295.0,3.0964,190500.0,NEAR BAY
606,37.69,43.0,1575.0,740.0,284.0,2.8512,181000.0,NEAR BAY
607,37.69,42.0,1414.0,629.0,244.0,3.3478,184900.0,NEAR BAY
608,37.68,37.0,848.0,314.0,205.0,2.3958,190800.0,NEAR BAY
609,37.68,15.0,3051.0,1479.0,668.0,3.5295,242200.0,NEAR BAY
610,37.69,20.0,4296.0,1732.0,800.0,4.8036,188300.0,NEAR BAY
611,37.74,52.0,2898.0,1338.0,550.0,3.8510000000000004,183500.0,NEAR BAY
612,37.74,52.0,1071.0,440.0,192.0,4.0662,204200.0,NEAR BAY
613,37.73,51.0,2619.0,922.0,393.0,4.6042,251900.0,NEAR BAY
614,37.74,49.0,1494.0,611.0,288.0,2.2,187500.0,NEAR BAY
615,37.73,52.0,2260.0,994.0,412.0,4.1164,198200.0,NEAR BAY
616,37.74,52.0,1394.0,545.0,230.0,3.95,219000.0,NEAR BAY
617,37.73,52.0,1028.0,317.0,143.0,4.9135,275000.0,NEAR BAY
618,37.73,45.0,3758.0,1573.0,736.0,2.8355,245400.0,NEAR BAY
619,37.73,46.0,2163.0,925.0,435.0,3.25,177500.0,NEAR BAY
620,37.73,49.0,1699.0,768.0,385.0,2.8301,171600.0,NEAR BAY
621,37.73,52.0,1555.0,620.0,292.0,3.7159,183300.0,NEAR BAY
622,37.73,52.0,1114.0,425.0,207.0,2.5625,175000.0,NEAR BAY
623,37.72,45.0,1498.0,1003.0,305.0,3.8047,156700.0,NEAR BAY
624,37.71,45.0,726.0,519.0,135.0,3.375,157500.0,NEAR BAY
625,37.71,38.0,890.0,481.0,198.0,3.2439999999999998,179800.0,NEAR BAY
626,37.7,36.0,2639.0,1209.0,519.0,4.0268,205500.0,NEAR BAY
627,37.7,35.0,2562.0,1398.0,525.0,3.3906,178900.0,NEAR BAY
628,37.71,36.0,361.0,158.0,58.0,5.5461,262500.0,NEAR BAY
629,37.72,42.0,3008.0,1817.0,664.0,3.3710000000000004,165000.0,NEAR BAY
630,37.72,46.0,1369.0,766.0,289.0,3.5313,159700.0,NEAR BAY
631,37.72,5.0,1692.0,814.0,328.0,3.6630000000000003,158300.0,NEAR BAY
632,37.72,38.0,1007.0,618.0,239.0,2.875,144800.0,NEAR BAY
633,37.72,43.0,3783.0,2139.0,789.0,4.0202,166300.0,NEAR BAY
634,37.71,37.0,1507.0,632.0,253.0,4.5553,191000.0,NEAR BAY
635,37.71,36.0,666.0,366.0,134.0,3.4643,175000.0,NEAR BAY
636,37.72,10.0,2229.0,877.0,485.0,3.3431,137500.0,NEAR BAY
637,37.73,28.0,2215.0,830.0,573.0,2.1898,141700.0,NEAR BAY
638,37.72,31.0,1616.0,739.0,379.0,2.9097,210900.0,NEAR BAY
639,37.72,47.0,1190.0,540.0,266.0,3.375,198300.0,NEAR BAY
640,37.72,29.0,4169.0,2024.0,962.0,2.8125,157400.0,NEAR BAY
641,37.73,52.0,2024.0,823.0,334.0,5.0,264700.0,NEAR BAY
642,37.73,38.0,1723.0,711.0,353.0,3.0673,218400.0,NEAR BAY
643,37.73,43.0,2264.0,931.0,368.0,3.8125,235100.0,NEAR BAY
644,37.73,33.0,1996.0,686.0,270.0,6.9096,341800.0,NEAR BAY
645,37.72,26.0,2862.0,1030.0,397.0,7.912000000000001,367300.0,NEAR BAY
646,37.72,35.0,2183.0,976.0,392.0,3.8393,243500.0,NEAR BAY
647,37.71,35.0,1037.0,552.0,210.0,4.0,167900.0,NEAR BAY
648,37.72,25.0,1134.0,340.0,171.0,6.5095,371200.0,NEAR BAY
649,37.72,39.0,786.0,288.0,132.0,3.5156,218900.0,NEAR BAY
650,37.72,45.0,1397.0,555.0,248.0,2.983,202700.0,NEAR BAY
651,37.72,45.0,2315.0,1006.0,444.0,3.5239999999999996,186200.0,NEAR BAY
652,37.71,44.0,1613.0,776.0,346.0,3.1103,188900.0,NEAR BAY
653,37.71,44.0,1421.0,609.0,270.0,3.5781,180000.0,NEAR BAY
654,37.71,18.0,5778.0,2441.0,1352.0,3.1682,202700.0,NEAR BAY
655,37.71,27.0,3094.0,1364.0,789.0,2.6101,181700.0,NEAR BAY
656,37.71,18.0,3905.0,2197.0,1044.0,3.6932,166800.0,NEAR BAY
657,37.7,43.0,3046.0,1333.0,544.0,3.4583,183700.0,NEAR BAY
658,37.7,19.0,3516.0,1810.0,703.0,3.9032,218000.0,NEAR BAY
659,37.71,36.0,998.0,531.0,183.0,4.0208,191500.0,NEAR BAY
660,37.7,36.0,1464.0,672.0,261.0,3.5547,194700.0,NEAR BAY
661,37.7,17.0,1463.0,695.0,330.0,4.5859,187200.0,NEAR BAY
662,37.7,21.0,4124.0,2162.0,998.0,2.6321,223100.0,NEAR BAY
663,37.69,17.0,2380.0,1216.0,643.0,3.395,271300.0,NEAR BAY
664,37.7,36.0,1266.0,606.0,239.0,3.9702,194100.0,NEAR BAY
665,37.7,36.0,2239.0,1203.0,379.0,5.0043,190400.0,NEAR BAY
666,37.69,38.0,1571.0,874.0,301.0,4.4659,189100.0,NEAR BAY
667,37.69,38.0,1246.0,637.0,222.0,3.6625,184600.0,NEAR BAY
668,37.69,36.0,1501.0,703.0,276.0,3.8864,197300.0,NEAR BAY
669,37.7,36.0,1468.0,733.0,229.0,3.4583,192600.0,NEAR BAY
670,37.69,36.0,1118.0,625.0,228.0,3.7813,192200.0,NEAR BAY
671,37.7,36.0,1097.0,568.0,225.0,2.9917,194600.0,NEAR BAY
672,37.7,36.0,1719.0,836.0,311.0,4.4375,193500.0,NEAR BAY
673,37.7,24.0,1755.0,952.0,362.0,4.0,202600.0,NEAR BAY
674,37.68,16.0,1687.0,568.0,352.0,2.3869,83300.0,NEAR BAY
675,37.69,24.0,2262.0,1125.0,366.0,4.7609,212600.0,NEAR BAY
